player_id,player_name,positions,events_played,pdga_points,pdga_rating
m-caico,M. Caico,MPO,10.0,620.0,932.0
m-cain,M. Cain,MPO,14.0,973.0,1906.0
m-callies,M. Callies,MPO,22.0,1375.0,969.0
m-canada,M. Canada,MPO,4.0,650.0,976.0
m-carman,M. Carman,MPO,4.0,672.0,971.0
m-castro,M. Castro,MPO,26.0,19895.0,1019.0
m-caudill,M. Caudill,MPO,1.0,925.0,962.0
m-cavener,M. Cavener,MPO,24.0,1215.0,945.0
m-cerniar,M. Cerniar,MPO,11.0,908.0,890.0
m-chapalonis,M. Chapalonis,MPO,25.0,4902.0,969.0
m-christlieb,M. Christlieb,MPO,3.0,515.0,921.0
m-clark,M. Clark,MPO,10.0,2305.0,1912.0
m-codrey,M. Codrey,MPO,7.0,1595.0,963.0
m-cohrs,M. Cohrs,MPO,13.0,3132.0,991.0
m-conlee,M. Conlee,MPO,9.0,705.0,988.0
m-conner,M. Conner,MPO,8.0,565.0,922.0
m-connor,M. Connor,MPO,5.0,822.0,953.0
m-cooper,M. Cooper,MPO,20.0,2762.0,1972.0
m-coplea,M. Coplea,MPO,4.0,587.0,962.0
m-corbin,M. Corbin,MPO,24.0,3555.0,948.0
m-crowe,M. Crowe,MPO,7.0,877.0,941.0
m-cunningham,M. Cunningham,MPO,11.0,907.0,921.0
m-d,M. D,MPO,8.0,525.0,918.0
m-dabkowski,M. Dabkowski,MPO,5.0,615.0,949.0
m-dakiv,M. Dakiv,MPO,3.0,482.0,971.0
m-daroci,M. Daroci,MPO,15.0,1350.0,912.0
m-davis,M. Davis,MPO,8.0,2242.0,1900.0
m-delung,M. DeLung,MPO,4.0,600.0,959.0
m-deeter,M. Deeter,MPO,40.0,24077.0,1022.0
m-dickens,M. Dickens,MPO,22.0,2835.0,1014.0
m-doerken,M. Doerken,MPO,6.0,2005.0,963.0
m-dollar,M. Dollar,MPO,21.0,2112.0,989.0
m-dombrosky,M. Dombrosky,MPO,12.0,1090.0,881.0
m-dominguez-gallardo,M. Domínguez Gallardo,MPO,4.0,1575.0,925.0
m-dorsey,M. Dorsey,MPO,5.0,2132.0,960.0
m-dreihahn,M. Dreihahn,MPO,16.0,800.0,957.0
m-dreymoore,M. Dreymoore,MPO,17.0,492.0,905.0
m-dunder,M. Dunder,MPO,8.0,1380.0,955.0
m-dvinjaninov,M. Dvinjaninov,MPO,14.0,535.0,929.0
m-eckardt,M. Eckardt,MPO,3.0,1015.0,925.0
m-edvardsson,M. Edvardsson,MPO,8.0,610.0,948.0
m-eichorst,M. Eichorst,MPO,14.0,627.0,960.0
m-eippert,M. Eippert,MPO,15.0,2375.0,933.0
m-ejdetjarn,M. Ejdetjärn,MPO,5.0,775.0,987.0
m-eldredge,M. Eldredge,MPO,2.0,500.0,904.0
m-enman,M. Enman,MPO,12.0,652.0,971.0
m-eschbacher,M. Eschbacher,MPO,9.0,672.0,926.0
m-eye,M. Eye,MPO,5.0,605.0,955.0
m-falconio,M. Falconio,MPO,6.0,1146.0,952.0
m-falk,M. Falk,MPO,6.0,1347.0,958.0
m-fausch,M. Fausch,MPO,10.0,570.0,985.0
m-fazzini,M. Fazzini,MPO,45.0,3760.0,961.0
m-fjrtoft,M. Fjørtoft,MPO,7.0,730.0,971.0
m-flores,M. Flores,MPO,8.0,654.0,986.0
m-florey,M. Florey,MPO,10.0,715.0,962.0
m-foltz,M. Foltz,MPO,1.0,750.0,873.0
m-ford,M. Ford,MPO,11.0,668.0,931.0
m-frazer,M. Frazer,MPO,25.0,13145.0,1035.0
m-freysson,M. Freysson,MPO,7.0,880.0,906.0
m-funderburgh,M. Funderburgh,MPO,22.0,2072.0,956.0
m-fyfe,M. Fyfe,MPO,7.0,496.0,906.0
m-fyhr,M. Fyhr,MPO,17.0,546.0,917.0
m-gaither,M. Gaither,MPO,21.0,3287.0,1923.0
m-galsgard-petersen,M. Galsgård Petersen,MPO,4.0,532.0,906.0
m-gambini,M. Gambini,MPO,14.0,4920.0,982.0
m-gannon,M. Gannon,MPO,14.0,2917.0,958.0
m-gastin,M. Gastin,MPO,11.0,1570.0,998.0
m-gerads,M. Gerads,MPO,12.0,935.0,965.0
m-gibney,M. Gibney,MPO,7.0,492.0,975.0
m-gillespie,M. Gillespie,MPO,5.0,487.0,1010.0
m-gilson,M. Gilson,MPO,4.0,690.0,936.0
m-gomez,M. Gomez,MPO,4.0,516.0,993.0
m-gongora,M. Gongora,MPO,24.0,2087.0,966.0
m-greilinger,M. Greilinger,MPO,7.0,990.0,941.0
m-grgic,M. Grgic,MPO,12.0,950.0,970.0
m-grier,M. Grier,MPO,14.0,997.0,931.0
m-groothuis,M. Groothuis,MPO,7.0,640.0,949.0
m-guldner,M. Guldner,MPO,2.0,660.0,936.0
m-guzman,M. Guzman,MPO,12.0,534.0,947.0
m-haaranen,M. Haaranen,MPO,23.0,1840.0,980.0
m-habets,M. Habets,MPO,9.0,1405.0,979.0
m-hakala,M. Hakala,MPO,12.0,1920.0,1008.0
m-hall,M. Hall,MPO,7.0,586.0,991.0
m-hammer-flagestad,M. Hammer Flagestad,MPO,8.0,965.0,933.0
m-hammersten,M. Hammersten,MPO,17.0,1635.0,984.0
m-hammock,M. Hammock,MPO,15.0,2438.0,912.0
m-haney,M. Haney,MPO,9.0,520.0,950.0
m-hanne,M. Hanne,MPO,11.0,1257.0,1852.0
m-hansel,M. Hansel,MPO,11.0,4002.0,963.0
m-harrell,M. Harrell,MPO,11.0,707.0,967.0
m-harteveld,M. Harteveld,MPO,6.0,610.0,937.0
m-hayes,M. Hayes,MPO,4.0,940.0,930.0
m-heater,M. Heater,MPO,23.0,2145.0,932.0
m-hellenberg,M. Hellenberg,MPO,8.0,2445.0,942.0
m-helms,M. Helms,MPO,8.0,890.0,916.0
m-hendel,M. Hendel,MPO,7.0,482.0,930.0
m-henry,M. Henry,MPO,10.0,707.0,972.0
m-henson,M. Henson,MPO,18.0,3847.0,1884.0
m-herbst,M. Herbst,MPO,8.0,1740.0,1004.0
m-hermenau,M. Hermenau,MPO,5.0,1232.0,958.0
m-hermes,M. Hermes,MPO,4.0,1010.0,911.0
m-hernandez,M. Hernandez,MPO,19.0,1132.0,896.0
m-herrera,M. Herrera,MPO,2.0,2960.0,936.0
m-hicks,M. Hicks,MPO,5.0,597.0,978.0
m-higgins,M. Higgins,MPO,11.0,782.0,930.0
m-hill,M. Hill,MPO,13.0,2691.0,2802.0
m-hoffman,M. Hoffman,MPO,6.0,2388.0,943.0
m-holton,M. Holton,MPO,19.0,615.0,945.0
m-homer,M. Homer,MPO,9.0,747.0,968.0
m-hooper,M. Hooper,MPO,25.0,17482.0,1022.0
m-house,M. House,MPO,3.0,812.0,980.0
m-huether,M. Huether,MPO,7.0,495.0,915.0
m-hultqvist,M. Hultqvist,MPO,2.0,970.0,962.0
m-hvizd,M. Hvizd,MPO,6.0,480.0,936.0
m-hyttinen,M. Hyttinen,MPO,5.0,617.0,955.0
m-hyvari,M. Hyväri,MPO,8.0,642.0,951.0
m-hame,M. Häme,MPO,14.0,754.0,940.0
m-hamalainen,M. Hämäläinen,MPO,13.0,1985.0,931.0
m-irion,M. Irion,MPO,13.0,1460.0,942.0
m-ishihara,M. Ishihara,MPO,6.0,607.0,1007.0
m-jackson,M. Jackson,MPO,4.0,1675.0,968.0
m-jakobsson,M. Jakobsson,MPO,12.0,1790.0,950.0
m-janowski,M. Janowski,MPO,9.0,1040.0,964.0
m-jarosz,M. Jarosz,MPO,5.0,977.0,957.0
m-jenny,M. Jenny,MPO,5.0,762.0,965.0
m-johansen,M. Johansen,MPO,5.0,544.0,991.0
m-johnson,M. Johnson,MPO,49.0,4066.0,3811.0
m-jones,M. Jones,MPO,24.0,2135.0,1880.0
m-jordt,M. Jordt,MPO,2.0,1124.0,922.0
m-josdal,M. Josdal,MPO,6.0,605.0,955.0
m-jurgelevicius,M. Jurgelevicius,MPO,3.0,595.0,941.0
m-jutzet,M. Jutzet,MPO,13.0,489.0,913.0
m-kaikkonen,M. Kaikkonen,MPO,12.0,577.0,979.0
m-kajiyama,M. Kajiyama,MPO,15.0,4855.0,1024.0
m-karlsson,M. Karlsson,MPO,28.0,3127.0,982.0
m-kelley,M. Kelley,MPO,7.0,685.0,946.0
m-kemp,M. Kemp,MPO,8.0,564.0,980.0
m-kennedy,M. Kennedy,MPO,5.0,800.0,929.0
m-kern,M. Kern,MPO,7.0,617.0,970.0
m-kewley,M. Kewley,MPO,13.0,648.0,960.0
m-kielczyk,M. Kielczyk,MPO,9.0,830.0,924.0
m-kievine,M. Kievinė,MPO,18.0,695.0,948.0
m-kindstedt,M. Kindstedt,MPO,6.0,560.0,916.0
m-kinsman,M. Kinsman,MPO,12.0,1927.0,977.0
m-kish,M. Kish,MPO,8.0,1000.0,941.0
m-kisil,M. Kisil,MPO,10.0,1477.0,947.0
m-kistner,M. Kistner,MPO,4.0,552.0,956.0
m-kivi,M. Kivi,MPO,7.0,1075.0,986.0
m-kivioja,M. Kivioja,MPO,16.0,1997.0,976.0
m-kizauskas,M. Kižauskas,MPO,7.0,792.0,950.0
m-koljonen,M. Koljonen,MPO,4.0,490.0,926.0
m-komoroski,M. Komoroski,MPO,8.0,1477.0,961.0
m-koskikallio,M. Koskikallio,MPO,10.0,1244.0,972.0
m-kreivys,M. Kreivys,MPO,2.0,600.0,968.0
m-kricka,M. Kricka,MPO,1.0,2568.0,942.0
m-krippendorf,M. Krippendorf,MPO,17.0,990.0,893.0
m-krumm,M. Krumm,MPO,11.0,1024.0,921.0
m-kufner,M. Kufner,MPO,4.0,640.0,933.0
m-kull,M. Kull,MPO,11.0,976.0,936.0
m-kultorp,M. Kultorp,MPO,13.0,552.0,952.0
m-kummala,M. Kummala,MPO,18.0,4735.0,970.0
m-kuniegel,M. Kuniegel,MPO,7.0,670.0,944.0
m-kallstrom,M. Källström,MPO,7.0,867.0,997.0
m-kasnapuu,M. Käsnapuu,MPO,2.0,628.0,901.0
m-kour,M. Kõur,MPO,12.0,875.0,955.0
m-konssi,M. Könssi,MPO,2.0,1344.0,952.0
m-korkko,M. Körkkö,MPO,10.0,3632.0,951.0
m-kudela,M. Kúdela,MPO,9.0,1517.0,976.0
m-laitala,M. Laitala,MPO,21.0,6217.0,1004.0
m-lakanen,M. Lakanen,MPO,7.0,3487.0,955.0
m-lamb,M. Lamb,MPO,13.0,1404.0,1876.0
m-lambert,M. Lambert,MPO,5.0,757.0,932.0
m-lane,M. Lane,MPO,7.0,485.0,953.0
m-lang,M. Lang,MPO,5.0,1082.0,982.0
m-lassuy,M. Lassuy,MPO,11.0,538.0,938.0
m-lauer,M. Lauer,MPO,9.0,1545.0,945.0
m-lewis,M. Lewis,MPO,14.0,517.0,945.0
m-lieb,M. Lieb,MPO,11.0,2127.0,970.0
m-lindberg,M. Lindberg,MPO,2.0,600.0,994.0
m-lindewald,M. Lindewald,MPO,27.0,25540.0,1037.0
m-lindstrom,M. Lindström,MPO,7.0,990.0,968.0
m-lisac,M. Lisac,MPO,5.0,3210.0,957.0
m-ljungberg,M. Ljungberg,MPO,4.0,755.0,940.0
m-loeffler,M. Loeffler,MPO,8.0,955.0,949.0
m-loim,M. Loim,MPO,4.0,1230.0,980.0
m-loya,M. Loya,MPO,5.0,556.0,994.0
m-loza,M. Loza,MPO,8.0,2865.0,965.0
m-lumppio,M. Lumppio,MPO,5.0,1165.0,919.0
m-lund-kristensen,M. Lund Kristensen,MPO,9.0,1017.0,934.0
m-luntsi,M. Luntsi,MPO,5.0,497.0,916.0
m-lust,M. Lust,MPO,4.0,925.0,981.0
m-lof,M. Löf,MPO,23.0,9005.0,1002.0
m-maddox,M. Maddox,MPO,5.0,505.0,920.0
m-makkonen,M. Makkonen,MPO,20.0,1329.0,910.0
m-malm,M. Malm,MPO,14.0,885.0,907.0
m-marchbanks,M. Marchbanks,MPO,19.0,1965.0,976.0
m-marcovis,M. Marcovis,MPO,9.0,1907.0,932.0
m-mariano,M. Mariano,MPO,16.0,594.0,927.0
m-martinez,M. Martinez,MPO,36.0,6130.0,1920.0
m-mason,M. Mason,MPO,9.0,592.0,899.0
m-mayo,M. Mayo,MPO,4.0,492.0,911.0
m-mcdaniel,M. McDaniel,MPO,2.0,585.0,954.0
m-mcgill,M. McGill,MPO,4.0,570.0,963.0
m-mcginnis,M. McGinnis,MPO,15.0,2180.0,964.0
m-mcgovern,M. McGovern,MPO,1.0,680.0,977.0
m-mckay,M. McKay,MPO,12.0,5592.0,986.0
m-mcleod,M. McLeod,MPO,6.0,1015.0,950.0
m-mcnamara,M. McNamara,MPO,3.0,948.0,927.0
m-medina,M. Medina,MPO,10.0,882.0,912.0
m-messersmith,M. Messersmith,MPO,24.0,1476.0,882.0
m-mettis,M. Mettis,MPO,12.0,1222.0,988.0
m-metzger,M. Metzger,MPO,12.0,885.0,942.0
m-mewes,M. Mewes,MPO,8.0,596.0,947.0
m-meyer,M. Meyer,MPO,20.0,2327.0,933.0
m-miller,M. Miller,MPO,4.0,765.0,977.0
m-milne,M. Milne,MPO,11.0,1937.0,943.0
m-moi,M. Moi,MPO,10.0,781.0,921.0
m-molin,M. Molin,MPO,9.0,962.0,952.0
m-morehead,M. Morehead,MPO,9.0,5915.0,1001.0
m-morrison,M. Morrison,MPO,7.0,594.0,923.0
m-moser,M. Moser,MPO,7.0,1092.0,1011.0
m-moss,M. Moss,MPO,3.0,630.0,930.0
m-mustasilta,M. Mustasilta,MPO,12.0,1135.0,1001.0
m-myllyla,M. Myllylä,MPO,4.0,582.0,939.0
m-maatta,M. Määttä,MPO,6.0,575.0,963.0
m-nance,M. Nance,MPO,6.0,880.0,958.0
m-narits,M. Narits,MPO,20.0,912.0,929.0
m-nash-howe,M. Nash-Howe,MPO,1.0,480.0,952.0
m-neiman,M. Neiman,MPO,8.0,1257.0,988.0
m-nelesen,M. Nelesen,MPO,2.0,1345.0,969.0
m-nichols,M. Nichols,MPO,3.0,780.0,945.0
m-nilsson,M. Nilsson,MPO,2.0,1260.0,961.0
m-noble,M. Noble,MPO,3.0,678.0,911.0
m-nolan,M. Nolan,MPO,23.0,876.0,968.0
m-odenwelder,M. Odenwelder,MPO,17.0,4690.0,1020.0
m-ohlson,M. Ohlson,MPO,42.0,10037.0,1006.0
m-ojamaa,M. Ojamaa,MPO,12.0,605.0,952.0
m-oksanen,M. Oksanen,MPO,4.0,1250.0,995.0
m-oliveros,M. Oliveros,MPO,17.0,781.0,928.0
m-orum,M. Orum,MPO,18.0,1897.0,984.0
m-oshkosh,M. Oshkosh,MPO,12.0,580.0,892.0
m-owens,M. Owens,MPO,25.0,5272.0,1004.0
m-oxer,M. Oxer,MPO,25.0,2075.0,941.0
m-paaso,M. Paaso,MPO,8.0,3575.0,951.0
m-pappas,M. Pappas,MPO,8.0,2960.0,942.0
m-parker,M. Parker,MPO,3.0,548.0,957.0
m-parks,M. Parks,MPO,5.0,505.0,890.0
m-pasierb,M. Pasierb,MPO,2.0,1590.0,966.0
m-pastelok,M. Pastelok,MPO,13.0,2240.0,928.0
m-patama,M. Patama,MPO,17.0,1142.0,894.0
m-patnode,M. Patnode,MPO,11.0,1662.0,976.0
m-patterson,M. Patterson,MPO,23.0,2680.0,972.0
m-paul,M. Paul,MPO,6.0,1765.0,959.0
m-peckham,M. Peckham,MPO,11.0,1227.0,969.0
m-pekkarinen,M. Pekkarinen,MPO,13.0,622.0,947.0
m-pennington,M. Pennington,MPO,6.0,1320.0,991.0
m-peremba,M. Peremba,MPO,9.0,1140.0,970.0
m-perendi,M. Perendi,MPO,3.0,2257.0,928.0
m-pereslucha,M. Pereslucha,MPO,11.0,1482.0,956.0
m-peters,M. Peters,MPO,10.0,590.0,977.0
m-pettersson,M. Pettersson,MPO,17.0,4560.0,1946.0
m-pfeifer,M. Pfeifer,MPO,9.0,1150.0,884.0
m-phaneuf,M. Phaneuf,MPO,4.0,910.0,964.0
m-polson,M. Polson,MPO,7.0,1372.0,974.0
m-polushkin,M. Polushkin,MPO,22.0,1447.0,953.0
m-poole,M. Poole,MPO,13.0,1285.0,961.0
m-porten,M. Porten,MPO,18.0,1488.0,961.0
m-posius,M. Pošius,MPO,9.0,595.0,956.0
m-privette,M. Privette,MPO,10.0,1367.0,973.0
m-pugast,M. Pugast,MPO,9.0,1712.0,926.0
m-puna,M. Puna,MPO,18.0,1045.0,959.0
m-putaja,M. Putaja,MPO,18.0,1936.0,963.0
m-poder,M. Põder,MPO,13.0,574.0,965.0
m-rader,M. Rader,MPO,15.0,767.0,908.0
m-rainey,M. Rainey,MPO,12.0,647.0,956.0
m-ramirez,M. Ramirez,MPO,8.0,670.0,939.0
m-rasmussen,M. Rasmussen,MPO,30.0,4292.0,992.0
m-rauha,M. Rauha,MPO,12.0,1082.0,946.0
m-ray,M. Ray,MPO,11.0,1015.0,987.0
m-reeves,M. Reeves,MPO,2.0,550.0,913.0
m-regitnig,M. Regitnig,MPO,11.0,540.0,957.0
m-reid,M. Reid,MPO,6.0,2285.0,991.0
m-rimmel,M. Rimmel,MPO,11.0,1222.0,967.0
m-ringbom,M. Ringbom,MPO,1.0,1224.0,928.0
m-rivamonte,M. Rivamonte,MPO,9.0,1922.0,988.0
m-robertson,M. Robertson,MPO,6.0,1007.0,962.0
m-robinson,M. Robinson,MPO,32.0,27180.0,1027.0
m-rodlund,M. Rodlund,MPO,9.0,772.0,948.0
m-rogers,M. Rogers,MPO,8.0,672.0,934.0
m-rolin,M. Rolin,MPO,6.0,625.0,928.0
m-rollnik,M. Rollnik,MPO,11.0,4615.0,986.0
m-rosier,M. Rosier,MPO,14.0,1377.0,966.0
m-royster,M. Royster,MPO,16.0,2407.0,947.0
m-rush,M. Rush,MPO,9.0,2197.0,1001.0
m-radl,M. Rádl,MPO,6.0,777.0,923.0
m-rasanen,M. Räsänen,MPO,16.0,945.0,937.0
m-raberg,M. Råberg,MPO,11.0,1184.0,931.0
m-saine,M. Saine,MPO,11.0,575.0,953.0
m-sale,M. Sale,MPO,12.0,582.0,960.0
m-samuelsson,M. Samuelsson,MPO,11.0,1580.0,931.0
m-sandbulte,M. Sandbulte,MPO,16.0,6735.0,956.0
m-saraceno,M. Saraceno,MPO,18.0,4105.0,973.0
m-savard,M. Savard,MPO,1.0,575.0,945.0
m-sayer,M. Sayer,MPO,4.0,4012.0,952.0
m-schenk,M. Schenk,MPO,13.0,850.0,999.0
m-schmitz,M. Schmitz,MPO,13.0,576.0,933.0
m-schoettle,M. Schoettle,MPO,12.0,1180.0,998.0
m-schott,M. Schott,MPO,19.0,2538.0,1886.0
m-schuler,M. Schuler,MPO,22.0,2212.0,925.0
m-schultz,M. Schultz,MPO,1.0,610.0,808.0
m-seaborn,M. Seaborn,MPO,25.0,970.0,948.0
m-sellers,M. Sellers,MPO,5.0,607.0,952.0
m-sepp,M. Sepp,MPO,5.0,1030.0,958.0
m-sham,M. Sham,MPO,20.0,1815.0,988.0
m-short,M. Short,MPO,20.0,1775.0,941.0
m-sjogren,M. Sjögren,MPO,8.0,3595.0,992.0
m-sobota,M. Sobota,MPO,3.0,580.0,961.0
m-sonderfan,M. Sonderfan,MPO,2.0,955.0,958.0
m-sonneborn,M. Sonneborn,MPO,8.0,1035.0,936.0
m-spears,M. Spears,MPO,19.0,4320.0,994.0
m-spicer,M. Spicer,MPO,5.0,484.0,920.0
m-splain,M. Splain,MPO,1.0,900.0,
m-spliid,M. Spliid,MPO,11.0,724.0,915.0
m-stelzer,M. Stelzer,MPO,8.0,995.0,995.0
m-stenberg,M. Stenberg,MPO,3.0,620.0,939.0
m-stephens,M. Stephens,MPO,7.0,1377.0,978.0
m-storgaard,M. Storgaard,MPO,4.0,2755.0,944.0
m-streetman,M. Streetman,MPO,2.0,1140.0,935.0
m-strother,M. Strother,MPO,1.0,490.0,922.0
m-swehla,M. Swehla,MPO,27.0,4475.0,985.0
m-syler-white,M. Syler-White,MPO,3.0,875.0,958.0
m-sylvain,M. Sylvain,MPO,13.0,2464.0,1009.0
m-szabo,M. Szabo,MPO,1.0,495.0,912.0
m-soderlund,M. Söderlund,MPO,19.0,2485.0,987.0
m-soderstrom,M. Söderström,MPO,5.0,912.0,976.0
m-talbot,M. Talbot,MPO,11.0,2937.0,969.0
m-tanghe,M. Tanghe,MPO,16.0,3275.0,1005.0
m-tegenkamp,M. Tegenkamp,MPO,7.0,922.0,993.0
m-terjesen,M. Terjesen,MPO,6.0,574.0,897.0
m-terava,M. Terävä,MPO,4.0,1330.0,939.0
m-thompson,M. Thompson,MPO,2.0,1705.0,991.0
m-thorstensen,M. Thorstensen,MPO,6.0,1180.0,956.0
m-tiilikka,M. Tiilikka,MPO,1.0,816.0,930.0
m-tobias,M. Tobias,MPO,10.0,737.0,935.0
m-toews,M. Toews,MPO,3.0,502.0,942.0
m-tomy,M. Tomy,MPO,36.0,7192.0,985.0
m-tonbuavone,M. Tonbuavone,MPO,9.0,2065.0,921.0
m-torget-moseng,M. Torget Moseng,MPO,23.0,1474.0,893.0
m-travis,M. Travis,MPO,8.0,702.0,969.0
m-tuohioja,M. Tuohioja,MPO,4.0,872.0,921.0
m-tuttle,M. Tuttle,MPO,6.0,925.0,897.0
m-tohk,M. Tõhk,MPO,3.0,1110.0,924.0
m-urke,M. Urke,MPO,9.0,894.0,906.0
m-van-de-wettering,M. Van De Wettering,MPO,6.0,552.0,949.0
m-van-maanen,M. Van Maanen,MPO,8.0,757.0,921.0
m-vang,M. Vang,MPO,8.0,488.0,924.0
m-vann,M. Vann,MPO,8.0,645.0,968.0
m-vassil,M. Vassil,MPO,93.0,5314.0,934.0
m-versola,M. Versola,MPO,14.0,906.0,932.0
m-vestberg,M. Vestberg,MPO,18.0,3547.0,971.0
m-villmann,M. Villmann,MPO,1.0,960.0,976.0
m-villota,M. Villota,MPO,12.0,2455.0,940.0
m-virtanen,M. Virtanen,MPO,7.0,1285.0,931.0
m-vojtik,M. Vojtík,MPO,2.0,505.0,969.0
m-voutilainen,M. Voutilainen,MPO,1.0,600.0,970.0
m-wade,M. Wade,MPO,9.0,857.0,960.0
m-wahlfors,M. Wahlfors,MPO,7.0,1237.0,969.0
m-wahlmark,M. Wahlmark,MPO,1.0,720.0,936.0
m-waidhofer,M. Waidhofer,MPO,5.0,1496.0,923.0
m-walker,M. Walker,MPO,15.0,742.0,959.0
m-waradzyn,M. Waradzyn,MPO,15.0,4127.0,953.0
m-watson,M. Watson,MPO,14.0,585.0,924.0
m-wehling,M. Wehling,MPO,9.0,542.0,994.0
m-westlund,M. Westlund,MPO,12.0,865.0,974.0
m-whitlock,M. Whitlock,MPO,8.0,732.0,1006.0
m-wikman,M. Wikman,MPO,10.0,632.0,945.0
m-winer,M. Winer,MPO,14.0,1554.0,925.0
m-wisbey,M. Wisbey,MPO,10.0,556.0,961.0
m-wohlen,M. Wohlen,MPO,8.0,952.0,941.0
m-wolf,M. Wolf,MPO,7.0,650.0,930.0
m-wood,M. Wood,MPO,41.0,2465.0,1953.0
m-woodard,M. Woodard,MPO,5.0,690.0,950.0
m-wright,M. Wright,MPO,26.0,3775.0,2793.0
m-yamada,M. Yamada,MPO,8.0,742.0,954.0
m-ylatalo,M. Ylätalo,MPO,20.0,1106.0,998.0
m-young,M. Young,MPO,30.0,1824.0,915.0
m-yu,M. Yu,MPO,3.0,705.0,975.0
m-zlatich,M. Zlatich,MPO,19.0,16025.0,1019.0
m-zuehlke,M. Zuehlke,MPO,3.0,510.0,913.0
m-astrom,M. Åström,MPO,5.0,572.0,911.0
m-ois,M. Õis,MPO,34.0,2140.0,971.0
m-siaulys,M. Šiaulys,MPO,13.0,1655.0,995.0
m-srom,M. Šrom,MPO,17.0,3060.0,911.0
martin-le,Martin Le,P/MPO,44.0,4135.0,2793.0
morgan-cox,Morgan Cox,MPO/LS,21.0,2030.0,2861.0
n-allton,N. Allton,MPO,5.0,650.0,951.0
n-anderson,N. Anderson,MPO,2.0,620.0,855.0
n-anttila,N. Anttila,MPO,5.0,736.0,923.0
n-arnett,N. Arnett,MPO,12.0,2447.0,945.0
n-bailey,N. Bailey,MPO,1.0,776.0,905.0
n-baker,N. Baker,MPO,4.0,600.0,955.0
n-barnes,N. Barnes,MPO,10.0,1290.0,967.0
n-blake,N. Blake,MPO,27.0,4987.0,1002.0
n-bode,N. Bode,MPO,7.0,920.0,940.0
n-bradley,N. Bradley,MPO,8.0,637.0,926.0
n-brown,N. Brown,MPO,6.0,1070.0,944.0
n-bryant,N. Bryant,MPO,10.0,2312.0,1008.0
n-buckles,N. Buckles,MPO,21.0,666.0,890.0
n-carl,N. Carl,MPO,5.0,494.0,891.0
n-cole,N. Cole,MPO,5.0,570.0,963.0
n-culver,N. Culver,MPO,9.0,710.0,931.0
n-delisle,N. DeLisle,MPO,7.0,637.0,960.0
n-delgado,N. Delgado,MPO,2.0,552.0,935.0
n-derr,N. Derr,MPO,4.0,750.0,972.0
n-desbouillons,N. DesBouillons,MPO,6.0,1825.0,950.0
n-deweerdt,N. Deweerdt,MPO,2.0,700.0,968.0
n-dietrich,N. Dietrich,MPO,2.0,624.0,974.0
n-dougherty,N. Dougherty,MPO,7.0,687.0,941.0
n-earling,N. Earling,MPO,5.0,602.0,918.0
n-epstein,N. Epstein,MPO,11.0,1706.0,932.0
n-eriksson,N. Eriksson,MPO,16.0,2305.0,935.0
n-ernsting,N. Ernsting,MPO,5.0,1875.0,995.0
n-evans,N. Evans,MPO,8.0,654.0,894.0
n-favara,N. Favara,MPO,36.0,2535.0,949.0
n-fischels,N. Fischels,MPO,7.0,822.0,954.0
n-fischer,N. Fischer,MPO,9.0,2907.0,943.0
n-fiveash,N. Fiveash,MPO,10.0,1160.0,932.0
n-fornek,N. Fornek,MPO,10.0,4327.0,980.0
n-fowble,N. Fowble,MPO,10.0,6457.0,977.0
n-free,N. Free,MPO,7.0,535.0,934.0
n-fritz,N. Fritz,MPO,20.0,3335.0,999.0
n-gill,N. Gill,MPO,12.0,877.0,967.0
n-godre,N. Godre,MPO,36.0,4190.0,967.0
n-goodwin,N. Goodwin,MPO,14.0,1050.0,922.0
n-gracia,N. Gracia,MPO,2.0,3120.0,965.0
n-grayem,N. Grayem,MPO,10.0,895.0,973.0
n-gredemyr,N. Gredemyr,MPO,10.0,1927.0,943.0
n-greene,N. Greene,MPO,9.0,1237.0,938.0
n-grider,N. Grider,MPO,12.0,602.0,979.0
n-gross,N. Gross,MPO,3.0,3275.0,955.0
n-grove,N. Grove,MPO,9.0,628.0,929.0
n-gunn,N. Gunn,MPO,1.0,585.0,969.0
n-hanson,N. Hanson,MPO,12.0,507.0,971.0
n-hasnain,N. Hasnain,MPO,8.0,5300.0,1007.0
n-heinold,N. Heinold,MPO,11.0,3790.0,951.0
n-heron,N. Heron,MPO,7.0,538.0,909.0
n-hess,N. Hess,MPO,13.0,1860.0,975.0
n-higgins,N. Higgins,MPO,6.0,3345.0,960.0
n-hoitt,N. Hoitt,MPO,11.0,765.0,954.0
n-hollokoi,N. Holloköi,MPO,1.0,1110.0,925.0
n-horne,N. Horne,MPO,13.0,1670.0,985.0
n-hoyle,N. Hoyle,MPO,8.0,1540.0,977.0
n-hughes,N. Hughes,MPO,24.0,8577.0,1005.0
n-jeffers,N. Jeffers,MPO,6.0,1137.0,910.0
n-johnson,N. Johnson,MPO,22.0,2305.0,2812.0
n-kempas,N. Kempas,MPO,10.0,662.0,940.0
n-kersenbrock,N. Kersenbrock,MPO,19.0,3855.0,937.0
n-laborde,N. Laborde,MPO,29.0,11115.0,1038.0
n-langer,N. Langer,MPO,5.0,1232.0,934.0
n-lantinga,N. Lantinga,MPO,10.0,747.0,928.0
n-lavender,N. Lavender,MPO,17.0,11142.0,1015.0
n-leskinen,N. Leskinen,MPO,12.0,1537.0,968.0
